ProductoId;OperacionId;MonedaId;FechaInicio;FechaVencimiento;Tasa;Acuerdo;ETLDeleted;ETLTimestamp
2020-06-11;30710630670;1813;124927;3;C2;80;2020-06-09;2020-06-11;0,2212;100000000;0;9164264399
2020-06-11;30615947373;2208;124705;3;C3;80;2020-05-29;2020-06-28;0,6;5000000;0;9164264282
2020-06-11;30708398760;2727;124887;3;C3;80;2020-06-08;2020-07-02;0,6;3000000;0;9164264312
2020-06-11;30708472227;3282;124852;3;C3;80;2020-06-05;2020-07-05;0,6;4000000;0;9164264303
2020-06-11;30708086963;3412;124691;3;C3;80;2020-05-29;2020-06-28;0,6;1500000;0;9164264287
2020-06-11;30715050001;3969;124890;3;C1;80;2020-06-08;2020-06-11;0,5;10000000;0;9164264231
2020-06-11;30629827060;4184;125009;3;C1;80;2020-06-11;2020-06-11;0,2;180000000;0;9164264601
2020-06-12;30536665346;20;124761;3;C1;80;2020-06-02;2020-07-01;0,5;1000000;0;9164264564
2020-06-12;30604474147;154;124599;3;C3;80;2020-05-26;2020-06-24;0,6;80000000;0;9164264455
2020-06-12;30641126574;184;125068;3;C3;80;2020-06-12;2020-07-12;0,6;1500000;0;9164264620
2020-06-12;30647560063;212;125030;3;C3;80;2020-06-11;2020-07-12;0,6;4000000;0;9164264613
2020-06-12;30663300993;256;124860;3;C1;80;2020-06-05;2020-07-05;0,5;3000000;0;9164264577
2020-06-12;30649085990;268;124986;3;C3;80;2020-06-10;2020-06-16;0,6;1000000;0;9164264605
2020-06-12;30700960222;387;124594;3;C3;80;2020-05-26;2020-06-24;0,6;4000000;0;9164264458
2020-06-12;30680747888;388;124967;3;C1;80;2020-06-10;2020-06-16;0,5;2000000;0;9164264393
2020-06-12;30707032533;517;124788;3;C3;80;2020-06-03;2020-07-02;0,6;6000000;0;9164264296
2020-06-12;30501250305;1285;125022;3;C1;80;2020-06-11;2020-06-17;0,2125;250000000;0;9164264616
2020-06-12;30709803804;1536;124924;3;C2;80;2020-06-09;2020-06-15;0,2212;26000000;0;9164264419
2020-06-12;30538880627;3943;125066;3;C1;80;2020-06-12;2020-06-15;0,2025;280000000;0;9164264580
2020-06-13;30696146396;1;124711;3;C1;80;2020-05-29;2020-06-28;0,5;4000000;0;9164264554
2020-06-13;30604474147;154;124598;3;C1;80;2020-05-26;2020-06-24;0,5;20000000;0;9164264454
2020-06-13;30531490866;196;124889;3;C3;80;2020-06-08;2020-07-07;0,6;3000000;0;9164264308
2020-06-13;30663300993;256;124861;3;C3;80;2020-06-05;2020-07-05;0,6;8000000;0;9164264578
2020-06-13;30691587777;348;124932;3;C3;80;2020-06-09;2020-06-15;0,6;50000000;0;9164264237
2020-06-13;30680747888;388;124966;3;C2;80;2020-06-10;2020-06-16;0,2151;8000000;0;9164264395
2020-06-13;30708297255;1105;124671;3;C3;80;2020-05-28;2020-06-28;0,6;6000000;0;9164264549
2020-06-13;30709965316;1676;124884;3;C1;80;2020-06-08;2020-06-18;0,5;1500000;0;9164264226
2020-06-13;30639938391;2091;124586;3;C1;80;2020-05-26;2020-06-24;0,5;4000000;0;9164264334
2020-06-13;30708398760;2727;124886;3;C1;80;2020-06-08;2020-07-02;0,5;1000000;0;9164264311
2020-06-13;30712372628;3377;124662;3;C3;80;2020-05-28;2020-06-28;0,6;5000000;0;9164264463
2020-06-13;30715050001;3969;125070;3;C3;80;2020-06-12;2020-07-12;0,6;70000000;0;9164264618
2020-06-14;30558543317;11;124398;3;C1;80;2020-05-14;2020-06-15;0,5;2000000;0;9164264509
2020-06-14;33621743789;40;124693;3;C3;80;2020-05-29;2020-06-28;0,6;30000000;0;9164264289
2020-06-14;30595025024;207;125052;3;C3;80;2020-06-12;2020-07-12;0,6;5000000;0;9164264429
2020-06-14;30651549600;211;124785;3;C1;80;2020-06-03;2020-07-02;0,5;2000000;0;9164264297
2020-06-14;30691587777;348;124930;3;C2;80;2020-06-09;2020-06-15;0,315625;250000000;0;9164264238
2020-06-14;30701027074;966;124430;3;C1;80;2020-05-15;2020-06-15;0,5;30000000;0;9164264516
2020-06-14;30694246369;1017;124669;3;C3;80;2020-05-28;2020-06-28;0,6;9000000;0;9164264551
2020-06-14;30664155873;1077;124853;3;C1;80;2020-06-05;2020-07-05;0,5;3000000;0;9164264304
2020-06-14;30709803804;1536;124925;3;C1;80;2020-06-09;2020-06-15;0,5;5000000;0;9164264371
2020-06-14;30615947373;2208;124705;3;C3;80;2020-05-29;2020-06-28;0,6;5000000;0;9164264282
2020-06-14;30708472227;3282;124852;3;C3;80;2020-06-05;2020-07-05;0,6;4000000;0;9164264303
2020-06-14;30708086963;3412;124691;3;C3;80;2020-05-29;2020-06-28;0,6;1500000;0;9164264287
2020-06-15;30536665346;20;124761;3;C1;80;2020-06-02;2020-07-01;0,5;1000000;0;9164264564
2020-06-15;30641126574;184;125068;3;C3;80;2020-06-12;2020-07-12;0,6;1500000;0;9164264620
2020-06-15;30531490866;196;124888;3;C1;80;2020-06-08;2020-07-07;0,5;2000000;0;9164264307
